class,age,male,female
0,0 to 1,628.86,594.48
1,1 to 5,2427.62,2290.95
10,10 to 15,2897.27,2635.89
15,15 to 20,2754.34,2309.57
20,20 to 25,2561.19,2658.33
25,25 to 30,2632.55,2465.35
30,30 to 35,2323.02,2140.57
35,35 to 40,2105.14,2050.97
40,40 to 45,1831.81,1784.09
45,45 to 50,1678.02,1603.11
5,5 to 10,2980.18,2744.01
50,50 to 55,1393.49,1297.09
55,55 to 60,1123.76,913.29
60,60 to 65,702.61,731.23
65,65 to 70,502.5,555.22
70,70 to 75,320.58,406.87
75,75 to 80,227.45,264
80,80 and over,193.81,265.14
