class,age,male,female
0,0 to 1,644.19,601.07
1,1 to 5,2486.82,2316.32
10,10 to 15,2566.63,2279.4
15,15 to 20,2261.67,1958.39
20,20 to 25,2163.06,2144.69
25,25 to 30,2143.81,1977.31
30,30 to 35,1916.34,1714.45
35,35 to 40,1674.48,1521.07
40,40 to 45,1377.81,1281
45,45 to 50,1175.45,1113.97
5,5 to 10,2878.08,2674.82
50,50 to 55,994.24,937.99
55,55 to 60,789.69,681.17
60,60 to 65,561.51,552.53
65,65 to 70,373.14,409.25
70,70 to 75,243.47,316.26
75,75 to 80,166.52,207.44
80,80 and over,159.06,226.79
