class,age,male,female
0,0 to 1,3202.01,2950.69
1,1 to 5,12360.94,11371.03
10,10 to 15,14046.78,12959.34
15,15 to 20,12593.75,11378.17
20,20 to 25,11501.85,11750.78
25,25 to 30,12154.49,11643.24
30,30 to 35,10952.22,10270.9
35,35 to 40,9880.59,9117.24
40,40 to 45,8018.06,7529.21
45,45 to 50,7109.23,6673.08
5,5 to 10,15148.85,14107.82
50,50 to 55,5936.28,5724.88
55,55 to 60,4622.66,3985.09
60,60 to 65,3577.07,3628.49
65,65 to 70,2425.38,2422.17
70,70 to 75,1703.86,1830.03
75,75 to 80,1029.54,1073.89
80,80 and over,1061.06,1369.21
