class,age,male,female
0,0 to 1,3231.68,2989.07
1,1 to 5,12475.45,11518.92
10,10 to 15,15359.71,14310.17
15,15 to 20,14896.59,14243.35
20,20 to 25,13233.76,13195.19
25,25 to 30,13584.68,12972.27
30,30 to 35,12026.69,11093.54
35,35 to 40,11358.48,10206.99
40,40 to 45,9148.52,8142.85
45,45 to 50,8010.45,7109.99
5,5 to 10,15707.47,14471.81
50,50 to 55,6357.61,5599.48
55,55 to 60,4887.32,4090.89
60,60 to 65,3554.76,3207.51
65,65 to 70,2352.05,2268.31
70,70 to 75,1563.61,1551.68
75,75 to 80,1007.54,960.84
80,80 and over,965.67,1115.83
