object_id,sum_aged_population
18-323-00222,3082.7700000000004
18-321-00216,2392.29
18-321-00217,629.23
18-321-00218,1458.37
18-322-00219,23683.67
18-322-00220,3529.6
18-322-00221,1512.25
18-323-00223,1982.9
18-324-00233,3038.96
18-323-00225,5594.54
18-323-00226,5762.63
18-323-00227,1019.86
18-323-00228,7401.67
18-324-00260,1635.84
18-323-00230,366.49
18-324-00231,4697.509999999999
18-324-00232,2813.68
18-321-00215,5700.32
18-323-00224,12551.96
18-321-00214,10298.49
18-317-00193,17003.91
18-321-00212,4201.13
18-324-00234,2810.9700000000003
18-318-00194,3317.41
18-318-00195,4823.959999999999
18-318-00196,8062.1
18-318-00197,8359.02
18-319-00198,2735.57
18-319-00199,4622.6
18-319-00200,16634.69
18-319-00201,3819.29
18-319-00202,2999.23
18-320-00203,467.47
18-320-00204,734.8599999999999
18-320-00205,6100.16
18-320-00206,4866.46
18-320-00207,16470.519999999997
18-321-00208,5433.37
18-321-00209,1923.46
18-321-00210,6788.23
18-321-00211,2457.55
18-321-00213,6258.07
18-816-00235,200.99
18-816-00258,696.14
18-325-00238,2292.53
18-303-00264,7610.18
18-799-00265,5705.040000000001
18-303-00266,7761.290000000001
18-322-00267,19013.11
18-326-00268,1725.26
18-325-00269,9458.8
18-325-00270,26057.860000000004
18-304-00271,12915.14
18-321-00272,7869.98
18-321-00273,10504.98
18-301-00274,523.61
18-312-00276,14053.7
18-312-00277,5076.469999999999
18-755-00278,4967.42
18-755-00279,4107.35
18-760-00280,2743.79
18-760-00281,3939.690000000001
18-314-00275,11785.53
18-317-00192,19527.85
18-324-00263,2211.46
18-325-00237,761.9
18-324-00262,6734.35
18-816-00259,5426.53
18-325-00239,9142.41
18-326-00240,853.99
18-326-00241,3896.56
18-326-00242,0.5
18-326-00243,115.83
18-326-00244,1581.29
18-326-00245,9958.86
18-326-00246,12028.33
18-326-00247,5072.139999999999
18-755-00248,5754.43
18-756-00249,18954.550000000003
18-756-00250,3808.79
18-756-00251,5773.1
18-757-00252,7465.290000000001
18-757-00253,10290.76
18-757-00254,22816.14
18-759-00255,20972.91
18-758-00256,1490.8200000000002
18-758-00257,20018.72
18-816-00261,12602.77
18-317-00191,12588.56
18-816-00236,164.51
18-317-00189,16630.79
18-799-00124,4705.31
18-799-00125,776.6
18-304-00126,5226.34
18-304-00127,4138.06
18-304-00128,7439.639999999999
18-304-00129,7344.619999999999
18-305-00130,12152.52
18-305-00131,15641.34
18-305-00132,14346.0
18-305-00133,13358.84
18-305-00134,10205.69
18-305-00135,5973.08
18-305-00136,13876.23
18-306-00137,24566.620000000003
18-306-00138,14824.71
18-306-00139,10080.16
18-306-00140,10862.79
18-307-00141,3927.83
18-307-00142,13203.11
18-303-00123,6249.86
18-307-00143,8188.299999999999
18-303-00122,14441.36
18-303-00120,7951.759999999999
18-317-00190,7849.84
18-300-00102,1141.0099999999998
18-300-00103,6847.09
18-300-00104,17015.21
18-300-00105,3045.51
18-300-00106,2101.9300000000003
18-300-00107,950.9
18-300-00108,4785.09
18-301-00109,5249.889999999999
18-301-00110,3812.01
18-301-00111,7474.17
18-301-00112,12728.169999999998
18-301-00113,6315.11
18-301-00114,718.4100000000001
18-302-00115,11154.72
18-302-00116,8008.570000000001
18-302-00117,15245.36
18-302-00118,2061.6
18-302-00119,5361.81
18-303-00121,16442.52
18-307-00144,3295.17
18-300-00101,16395.68
18-307-00145,14443.08
18-312-00169,7673.31
18-312-00170,10674.4
18-312-00171,9098.96
18-313-00172,10393.69
18-313-00173,7719.74
18-313-00174,7600.019999999999
18-313-00175,22745.85
18-313-00177,11328.96
18-314-00178,15047.759999999998
18-314-00179,4261.0
18-315-00180,3045.2
18-315-00181,2531.3
18-315-00182,1621.9
18-315-00183,2316.78
18-316-00184,13324.25
18-316-00185,38556.83
18-316-00186,8872.2
18-316-00187,16116.76
18-316-00188,18352.63
18-311-00168,12798.53
18-311-00167,8074.370000000001
18-313-00176,3562.42
18-311-00165,6474.19
18-311-00166,12461.11
18-307-00147,3999.77
18-308-00148,65.37
18-308-00149,239.07
18-308-00150,6003.119999999999
18-308-00151,11306.12
18-308-00152,6662.56
18-308-00153,4703.9
18-309-00154,7043.47
18-309-00155,20600.25
18-307-00146,5017.889999999999
18-309-00157,17460.2
18-309-00156,25011.31
18-310-00163,7429.950000000001
18-310-00162,6977.400000000001
18-310-00161,3301.8900000000003
18-310-00164,13663.030000000002
18-310-00159,12117.52
18-310-00158,8984.99
18-310-00160,6850.4
