revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
Silonijan,Silonijan,,1566,KARBI ANGLONG,18-314-00179,18-314,102484.765625,0.9288915630193038,4438.52,10440.71
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,103987.25,0.9088467945212076,3212.23,8430.11
Haflong,Haflong,y,1024,DIMA HASAO,18-315-00181,18-315,71911.7578125,0.9101696937018293,2780.52,6682.099999999999
Mahur,Mahur,,568,DIMA HASAO,18-315-00182,18-315,33888.421875,0.9052978244325363,1678.6599999999999,4236.13
Maibong,Maibong,,1832,DIMA HASAO,18-315-00183,18-315,72575.6796875,0.9053318941824692,2433.45,6206.9400000000005
Katigora,Katigorah,,744,CACHAR,18-316-00184,18-316,318353.59375,0.9413616247345935,14109.48,26353.24
Silchar,Silchar,y,838,CACHAR,18-316-00185,18-316,728064.1875,0.9384221399329842,40275.46,74107.97
Udarbond,Udharbond,,447,CACHAR,18-316-00186,18-316,178731.109375,0.9384674067466292,9247.35,16999.71
Sonai,Sonai,,1000,CACHAR,18-316-00187,18-316,361470.125,0.9385480199497868,16990.07,31235.38
Lakhipur,Lakhipur,,754,CACHAR,18-316-00188,18-316,475938.375,0.9412622260928479,19491.56,35423.02
Karimganj,Karimganj,y,178,KARIMGANJ,18-317-00189,18-317,326335.125,0.9468788121454235,17525.96,37162.619999999995
Badarpur,Badarpur,,134,KARIMGANJ,18-317-00190,18-317,161726.5625,0.9415652294305444,8338.35,17504.489999999998
Nilambazar,Nilambazar,,280,KARIMGANJ,18-317-00191,18-317,253046.59375,0.941500467897081,13419.869999999999,28186.440000000002
Patharkandi,Patherkandi,,672,KARIMGANJ,18-317-00192,18-317,281244.71875,0.941461494219384,20661.579999999994,42025.509999999995
RamkrishnaNagar,RK Nagar,,575,KARIMGANJ,18-317-00193,18-317,334348.8125,0.9412094020408611,18055.129999999997,37937.57
Algapur,Algapur,,156,HAILAKANDI,18-318-00194,18-318,121149.3125,0.9289872201006596,3606.2799999999997,8176.379999999999
Hailakandi,Hailakandi,y,161,HAILAKANDI,18-318-00195,18-318,170505.1875,0.9275824065228686,5285.95,12118.119999999999
Lala,Lala,,270,HAILAKANDI,18-318-00196,18-318,253757.234375,0.9275718277914856,8699.029999999999,19952.32
Katlichara,Katlicherra,,742,HAILAKANDI,18-318-00197,18-318,204419.875,0.9279378407301484,8821.7,20186.73
Bongaigaon(Pt),"Bongaigaon
(Pt)",y,189,BONGAIGAON,18-319-00198,18-319,145226.875,0.9467125016766809,2798.6,5858.16
Boitamari,Boitamari,,297,BONGAIGAON,18-319-00199,18-319,129816.8828125,0.9456998567539624,4727.74,10112.02
Srijangram,Srijangram,,348,BONGAIGAON,18-319-00200,18-319,321618.28125,0.9456022711266123,17659.63,37122.08
Sidli (Pt-II),Sidli (Pt-II),,85,BONGAIGAON,18-319-00201,18-319,57165.3671875,0.9459542354013422,3939.76,8292.57
Manikpur,Manikpur,,169,BONGAIGAON,18-319-00202,18-319,133079.9375,0.9467599567591632,3035.1400000000003,6356.84
Kokrajhar (Pt),Kokrajhar (Pt),,13,CHIRANG,18-320-00203,18-320,9309.181640625,0.9383715281900711,430.55999999999995,897.52
Barnagar (Pt),Barnagar (Pt),,34,CHIRANG,18-320-00204,18-320,19741.76953125,0.9500340607909276,697.47,1300.4299999999998
Bengtal,Bengtal,,716,CHIRANG,18-320-00205,18-320,119385.2734375,0.9404248558090789,6352.33,13294.060000000001
Sidli (Pt),Sidli (Pt),,229,CHIRANG,18-320-00206,18-320,117873.8359375,0.9465432044067323,5280.210000000001,11147.960000000001
Bijni (Pt),Bijni (Pt),,934,CHIRANG,18-320-00207,18-320,337220.0,0.9474648776128729,17080.26,36062.18
Rangia(Pt),"Rangia
(Pt)",,186,KAMRUP,18-321-00208,18-321,187775.0625,0.9288099136595807,5386.129999999999,8460.310000000001
Koya,Kayan,,54,KAMRUP,18-321-00209,18-321,53269.0625,0.9288056789186969,1983.8600000000001,3111.5299999999997
Kamalpur,Kamalpur,,250,KAMRUP,18-321-00210,18-321,204723.640625,0.9288446752762528,6763.129999999999,10669.27
Hajo,Hajo,,413,KAMRUP,18-321-00211,18-321,72671.4375,0.928729550217514,2482.9,3889.4
Chhaygaon,Chhaygaon,,471,KAMRUP,18-321-00212,18-321,136174.28125,0.9294058865296797,4599.5599999999995,7435.990000000001
Goroimari,Goroimari,,177,KAMRUP,18-321-00213,18-321,187924.78125,0.9288138077602336,6740.99,10601.9
Chamaria,Chamaria,,140,KAMRUP,18-321-00214,18-321,122399.078125,0.9291122055127714,10744.409999999998,17213.870000000003
Nagarbera,Nagarbera,,115,KAMRUP,18-321-00215,18-321,107128.6953125,0.9292400774123214,6133.47,9870.21
Boko,Boko,,514,KAMRUP,18-321-00216,18-321,95316.15625,0.9293308465139998,2383.1800000000003,3807.1800000000003
NorthGuwahati,"North
Guwahati",,91,KAMRUP,18-321-00217,18-321,44758.234375,0.9288145666337317,703.0,1105.62
Jalah (Pt),Jalah (Pt),,56,KAMRUP,18-321-00218,18-321,49708.1015625,0.9292889035863776,1584.92,2495.17
Guwahati,Guwahati,y,101,KAMRUP METRO,18-322-00219,18-322,564891.3125,0.9138452207106386,24147.56,31832.800000000003
Sonapur,Sonapur,,493,KAMRUP METRO,18-322-00220,18-322,188559.125,0.9137582715614752,3641.6400000000003,4753.57
Chandrapur,Chandrapur,,125,KAMRUP METRO,18-322-00221,18-322,60144.0390625,0.9135567752064476,1530.4099999999999,1950.59
Tihu(Pt),"Tihu
(Pt)",,95,NALBARI,18-323-00222,18-323,64764.67578125,0.9287586755900019,3103.95,4108.120000000001
PachimNalbari,Pachim Nalbari,,149,NALBARI,18-323-00223,18-323,111116.96875,0.9281957844806505,2113.14,2657.2
Barkhetri,Barkhetri,,371,NALBARI,18-323-00224,18-323,247147.09375,0.9281766229269206,13045.74,16419.73
Barbhag,Barbhag,,82,NALBARI,18-323-00225,18-323,138915.21875,0.9280798611965693,6111.26,7604.37
Nalbari,Nalbari,y,128,NALBARI,18-323-00226,18-323,176848.765625,0.9280805479511345,5650.59,7031.16
Banekuchi,Banekuchi,,61,NALBARI,18-323-00227,18-323,45564.76171875,0.9280816186110514,1052.13,1309.19
Ghograpar (Pt),Ghograpar (Pt),,131,NALBARI,18-323-00228,18-323,157942.15625,0.9286831728932861,8198.560000000001,10253.25
Baganpara (Pt),Baganpara (Pt),,212,BAKSA,18-324-00260,18-324,75604.3984375,0.9539666863145296,1717.87,2683.84
Baganpara (Pt),Baganpara (Pt),,19,NALBARI,18-323-00230,18-323,11240.279296875,0.9286818406543548,389.40999999999997,487.01
Barnagar (Pt),Barnagar (Pt),,460,BAKSA,18-324-00231,18-324,166702.03125,0.9539806306466055,4938.88,7715.53
Ghograpar (Pt),Ghograpar (Pt),,35,BAKSA,18-324-00232,18-324,38494.65625,0.9477711714618969,2926.98,4325.1900000000005
Jalah (Pt),Jalah (Pt),,292,BAKSA,18-324-00233,18-324,104107.484375,0.9538649023957098,3242.71,5077.4
Barama,Barama,,96,BAKSA,18-324-00234,18-324,80959.59375,0.9484937402937349,2819.64,4189.08
Rangia (Pt),Rangia (Pt),,23,TAMULPUR,18-816-00235,18-816,6748.4599609375,0.9520100259308885,206.21999999999997,316.36
Pathorighat (Pt),Pathorighat (Pt),,4,TAMULPUR,18-816-00236,18-816,6479.4248046875,0.9324931799312062,160.8,355.02
Khoirabari (Pt),Khoirabari (Pt),,53,DARRANG,18-325-00237,18-325,16830.251953125,0.9347629866727637,797.3199999999999,1732.1499999999999
Pathorighat (Pt),Patharighat (Pt),,176,DARRANG,18-325-00238,18-325,85210.5625,0.9353010816837276,2154.44,4635.36
Sipajhar,Sipajhar,,293,DARRANG,18-325-00239,18-325,141596.65625,0.9317943127306715,9772.85,20307.739999999998
Dhekiajuli (Pt),Dhekiajuli (Pt),,41,UDALGURI,18-326-00240,18-326,16010.896484375,0.9316692560445616,874.73,1635.6499999999999
Khoirabari (Pt),Khoirabari (Pt),,163,UDALGURI,18-326-00241,18-326,71037.1796875,0.9479079946721046,4178.219999999999,7978.02
Pathorighat (Pt),Pathorighat (Pt),,2,UDALGURI,18-326-00242,18-326,147.10379028320312,0.9497645211930926,0.59,1.09
Mangaldoi (Pt),Mangaldoi (Pt),,6,UDALGURI,18-326-00243,18-326,2848.619140625,0.934607937665107,121.14999999999999,263.63
Dalgaon (Pt),Dalgaon (Pt),,63,UDALGURI,18-326-00244,18-326,65185.34765625,0.9332884351366524,1613.49,3551.7799999999997
Harisinga,Harisinga,,626,UDALGURI,18-326-00245,18-326,252676.84375,0.9511973874373119,10394.68,19143.620000000003
Udalguri,Udalguri,y,569,UDALGURI,18-326-00246,18-326,255067.5,0.9510097909890273,12581.509999999998,23172.25
Mazbat,Mazbat,,325,UDALGURI,18-326-00247,18-326,128676.234375,0.948435783707123,5356.44,10027.779999999999
Mahmora,Mahmora,,294,CHARAIDEO,18-755-00248,18-755,164672.21875,0.9317363081256859,6067.369999999999,8694.91
Biswanath,Biswanath,y,1042,BISWANATH,18-756-00249,18-756,391147.71875,0.9319118120088065,19729.36,36636.740000000005
Helem,Halem,,427,BISWANATH,18-756-00250,18-756,143761.5,0.9316858972164209,3855.9400000000005,7158.09
Gohpur,Gohpur,,314,BISWANATH,18-756-00251,18-756,118163.4765625,0.9322182859624836,5956.23,11102.939999999999
Hojai,Hojai,y,265,HOJAI,18-757-00252,18-757,316295.21875,0.9397682495458728,7919.66,16412.78
Doboka,Doboka,,318,HOJAI,18-757-00253,18-757,205924.59375,0.939801782121215,10972.33,22728.6
Lanka,Lanka,,873,HOJAI,18-757-00254,18-757,567312.25,0.9395721891151324,24423.010000000002,50753.2
Donka,Donkamokam,,3073,WEST KARBI ANGLONG,18-759-00255,18-759,356458.4375,0.9287852858543795,22297.049999999996,54339.03
South Salmara,South Salmara,,435,SOUTH SALMARA MANCACHAR,18-758-00256,18-758,172856.78125,0.9349176480803594,1553.27,4266.36
Mankachar,Mankachar,,249,SOUTH SALMARA MANCACHAR,18-758-00257,18-758,348981.71875,0.9533546479990257,20822.65,53269.34
Bajali (Pt),Bajali (Pt),,18,TAMULPUR,18-816-00258,18-816,15017.900390625,0.9353459227264938,736.86,1086.5900000000001
Goreswar (Pt),Goreswar (Pt),,283,TAMULPUR,18-816-00259,18-816,173207.453125,0.9537465747822929,5576.210000000001,8829.369999999999
Tamulpur,Tamulpur,,549,TAMULPUR,18-816-00261,18-816,297341.46875,0.9534788400133163,13374.51,20936.05
Baksa,Baska,,296,BAKSA,18-324-00262,18-324,167380.21875,0.9537532594593835,6780.18,10639.48
Sarupeta (Pt),Sarupeta (Pt),,135,BAKSA,18-324-00263,18-324,78548.7109375,0.9539797405174828,2377.1499999999996,3713.6
Barnagar (Pt),Barnagar (Pt),,207,BARPETA,18-303-00264,18-303,154763.9375,0.9405227164974775,8164.08,16537.08
Sarupeta (Pt),Sarupeta (Pt),,262,BAJALI,18-799-00265,18-799,167635.25,0.9382264964514617,5611.6900000000005,11607.21
Chenga,Chenga,,318,BARPETA,18-303-00266,18-303,252795.90625,0.9346631855726334,7782.200000000001,16925.67
North Guwahati (Pt),North Guwahati (Pt),,115,KAMRUP METRO,18-322-00267,18-322,516461.03125,0.9148921257287379,19842.73,25853.440000000002
Kalaigaon (Pt),Kalaigaon (Pt),,192,UDALGURI,18-326-00268,18-326,74230.5390625,0.9514618533205299,1672.57,3030.04
Mangaldoi (Pt),Mangaldoi (Pt),y,440,DARRANG,18-325-00269,18-325,236794.109375,0.9328412721908014,10094.810000000001,22375.190000000002
Dalgaon (Pt),Dalgaon (Pt),,649,DARRANG,18-325-00270,18-325,647723.9375,0.9334441923533662,27977.730000000003,61483.490000000005
Mayong,Mayong,,486,MORIGAON,18-304-00271,18-304,275978.25,0.9452265451699463,13675.89,30465.57
Palasbari,Palasbari,,393,KAMRUP,18-321-00272,18-321,218541.28125,0.9288098329768811,8212.64,12898.449999999999
Azara,Azara,,423,KAMRUP,18-321-00273,18-321,125263.921875,0.9217332264054126,11033.4,16166.04
Gossaigaon (Pt),Gossaigaon (Pt),,77,DHUBRI,18-301-00274,18-301,23234.099609375,0.9365044661276049,540.4300000000001,1071.0700000000002
Jorhat West,Jorhat West,,364,JORHAT,18-312-00276,18-312,265067.1875,0.9411563239401186,14378.41,17687.6
Jorhat East,Jorhat East,,195,JORHAT,18-312-00277,18-312,147039.171875,0.9411557662448179,5138.52,6321.16
Sapekhati,Sapekhati,,394,CHARAIDEO,18-755-00278,18-755,129788.0625,0.9309375845210016,5345.68,7770.08
Sonari,Sonari,y,385,CHARAIDEO,18-755-00279,18-755,198934.140625,0.9316244103665421,4294.73,6143.4
Ujani Majuli,Ujani Majuli,,322,MAJULI,18-760-00280,18-760,61300.74609375,0.9417895299166453,2819.27,3759.05
Majuli,Majuli,,648,MAJULI,18-760-00281,18-760,104209.4609375,0.941032548941327,3926.2200000000003,4886.860000000001
Phuloni,Phuloni,,3303,KARBI ANGLONG,18-314-00275,18-314,288382.0625,0.9289184687741008,12619.91,30999.18
