revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,328832.71875,0.936906335306908,15742.87,34328.1
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,56999.0546875,0.9377851913924772,1106.84,2479.06
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,203066.25,0.9377859399130826,6659.07,14914.71
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,337606.625,0.9368567513943441,16380.79,38771.47
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,115056.6953125,0.9320089785293448,2924.79,8712.22
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,47620.3828125,0.932008222614552,1965.13,5853.869999999999
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,77930.953125,0.9320067176599837,881.91,2627.09
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,107350.0,0.932624177608814,4517.75,13084.06
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,182044.453125,0.9320461060635473,4837.23,14404.82
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,172763.8125,0.9335197458782514,3636.56,9484.55
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,160917.125,0.9358606993737567,7134.86,20858.260000000002
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,383174.9375,0.9360584815025854,12000.619999999999,35049.28
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,304757.03125,0.9324657732325922,6040.949999999999,17925.14
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,63455.609375,0.9329571335964414,671.6800000000001,1964.0
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,216371.515625,0.9425707759950552,10606.279999999999,28928.379999999997
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,303260.15625,0.9440071483453909,7681.31,21434.61
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,297283.6875,0.942464105441604,14502.499999999998,38944.240000000005
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,79968.765625,0.9431319845430916,1954.33,5306.24
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,137157.8125,0.9420869561240964,5115.950000000001,13476.740000000002
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,209398.34375,0.9358517511951443,7621.129999999999,17769.55
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,308408.875,0.9339240777494402,15464.66,36297.98
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,392274.5625,0.9339242082381796,13778.84,32341.05
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,203172.171875,0.9339246571740226,5994.9,14070.99
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,118382.125,0.9336626480130372,4451.77,10106.29
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,22981.68359375,0.9347425823636409,754.69,1749.49
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,119382.7421875,0.9458263409829321,4903.65,11907.630000000001
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,259897.25,0.9459707679043556,3843.87,9335.669999999998
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,234940.28125,0.9459725628543039,7047.83,17117.79
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,193979.890625,0.9458795587427112,7021.33,17027.93
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,281307.3125,0.9393844618707718,11553.359999999999,25464.55
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,367769.25,0.9400967241825857,14925.260000000002,33001.72
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,274453.65625,0.9397144845344739,13607.97,29942.67
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,417868.5625,0.9409679569583523,12715.93,28497.15
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,446749.0,0.9401201112132854,9707.99,21461.010000000002
Raha,Raha,,341,NAGAON,18-305-00135,18-305,177086.203125,0.9413285117929276,5608.24,12655.029999999999
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,263027.96875,0.9396338607033323,13250.65,29494.17
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,521234.9375,0.9322601535287621,23413.449999999997,47048.69
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,281436.4375,0.932065963242247,14182.16,28349.31
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,381984.40625,0.9322223930186304,9394.36,18819.0
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,230290.09375,0.9320801346597929,10376.43,20745.87
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,143233.53125,0.9437205704471325,3774.94,7852.290000000001
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,256316.125,0.9450315454568664,12600.56,26997.59
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,157542.109375,0.9449924886923489,7885.870000000001,16475.7
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,101531.15625,0.9447106958047359,3157.76,6605.85
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,242196.390625,0.944972681768315,13785.77,28732.25
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,115104.9765625,0.9430686868324004,4808.27,10112.93
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,100400.1640625,0.9449635179425107,3821.6099999999997,7978.860000000001
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,3038.9638671875,0.9299564328743545,63.06,142.16
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,7119.75341796875,0.9300897028729856,229.25,518.81
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,137124.125,0.9306083051086923,5695.4400000000005,12800.93
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,260967.78125,0.9299638521135465,10814.54,24347.94
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,167871.046875,0.9305925873330871,6384.14,14165.71
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,100943.7578125,0.931394046841467,4467.5599999999995,9999.630000000001
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,102264.3046875,0.9289161818573582,6732.04,13906.550000000001
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,459904.84375,0.9291030670634726,19776.68,40809.81
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,431313.375,0.9307385113117596,23852.050000000003,47884.81
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,361675.6875,0.9277444470693295,16619.47,34862.72
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,187192.140625,0.9385574055736533,8653.689999999999,14983.37
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,241455.828125,0.9388755861419037,11583.380000000001,20175.79
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,171837.3125,0.9381164227577475,6567.420000000001,11604.810000000001
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,250947.71875,0.9388413124953807,3148.52,5487.360000000001
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,179998.3125,0.9386058769685115,6706.22,11621.970000000001
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,191492.125,0.9386864045574569,7072.29,12274.87
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,243439.40625,0.9383312157716118,13139.36,22655.260000000002
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,191932.15625,0.9320715582058594,6245.379999999999,9617.900000000001
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,191643.75,0.9325436331789376,11952.68,18241.08
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,156543.359375,0.9317329181135575,7714.93,11759.14
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,231957.8125,0.9311352826453092,12299.71,19068.0
Teok,Teok,,450,JORHAT,18-312-00169,18-312,154254.328125,0.9409226278357559,7396.280000000001,9862.64
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,272017.8125,0.9413987303381702,10243.7,13649.560000000001
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,155541.515625,0.9412924348662733,8791.32,11658.849999999999
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,203444.203125,0.9395695131154287,9837.09,17669.21
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,109714.34375,0.9415043513377978,7320.139999999999,12771.82
Dergaon,Dergaon,,323,GOLAGHAT,18-313-00174,18-313,153492.5625,0.941257966302216,7327.34,12368.029999999999
Golaghat,Golaghat,y,658,GOLAGHAT,18-313-00175,18-313,399732.09375,0.9413713070700594,21800.33,37140.8
Morangi,Morangi,,319,GOLAGHAT,18-313-00176,18-313,136761.90625,0.9395436028696059,3414.59,6202.01
Sarupathar,Sarupathar,,900,GOLAGHAT,18-313-00177,18-313,259899.640625,0.9401076879593938,10940.75,19193.690000000002
Diphu,Diphu,y,2468,KARBI ANGLONG,18-314-00178,18-314,288901.25,0.9137818589198379,14273.72,40052.37
Silonijan,Silonijan,,1566,KARBI ANGLONG,18-314-00179,18-314,101168.5078125,0.9293143909348018,4077.42,10279.009999999998
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,97075.2734375,0.9093201466960321,2857.79,8049.58
Haflong,Haflong,y,1024,DIMA HASAO,18-315-00181,18-315,70110.5546875,0.9103031393947288,2412.15,6267.57
Mahur,Mahur,,568,DIMA HASAO,18-315-00182,18-315,33611.0,0.9062818412494225,1550.5,4192.01
Maibong,Maibong,,1832,DIMA HASAO,18-315-00183,18-315,73445.953125,0.9062086659948352,2226.59,6100.7
Katigora,Katigorah,,744,CACHAR,18-316-00184,18-316,312506.78125,0.9410576463576311,12715.55,25491.2
Silchar,Silchar,y,838,CACHAR,18-316-00185,18-316,717949.3125,0.938350976524108,36655.979999999996,72538.97
Udarbond,Udharbond,,447,CACHAR,18-316-00186,18-316,176021.75,0.9383901170535721,8547.52,16900.699999999997
Sonai,Sonai,,1000,CACHAR,18-316-00187,18-316,352052.5625,0.9384707063707165,15315.150000000001,30283.769999999997
Lakhipur,Lakhipur,,754,CACHAR,18-316-00188,18-316,462621.8125,0.9412939375893787,17665.58,34503.990000000005
Karimganj,Karimganj,y,178,KARIMGANJ,18-317-00189,18-317,316951.0,0.9470655184657887,15917.9,36224.14
Badarpur,Badarpur,,134,KARIMGANJ,18-317-00190,18-317,156360.734375,0.9414166520386479,7433.19,16754.7
Nilambazar,Nilambazar,,280,KARIMGANJ,18-317-00191,18-317,244168.453125,0.9413222281945709,11982.36,27041.25
Patharkandi,Patherkandi,,672,KARIMGANJ,18-317-00192,18-317,275158.40625,0.9412915371074106,18542.59,40537.01
RamkrishnaNagar,RK Nagar,,575,KARIMGANJ,18-317-00193,18-317,324110.40625,0.9410512787679184,16214.68,36609.07
Algapur,Algapur,,156,HAILAKANDI,18-318-00194,18-318,118661.4765625,0.9293133601663374,3149.6499999999996,7679.59
Hailakandi,Hailakandi,y,161,HAILAKANDI,18-318-00195,18-318,166423.4375,0.9278706209699628,4623.7,11410.35
Lala,Lala,,270,HAILAKANDI,18-318-00196,18-318,243339.53125,0.9278609859050219,7653.8099999999995,18897.37
Katlichara,Katlicherra,,742,HAILAKANDI,18-318-00197,18-318,200213.21875,0.928199172058644,7930.67,19534.92
Bongaigaon(Pt),"Bongaigaon
(Pt)",y,189,BONGAIGAON,18-319-00198,18-319,142394.8125,0.94580626319009,2593.1800000000003,5832.72
Boitamari,Boitamari,,297,BONGAIGAON,18-319-00199,18-319,127332.0625,0.9447619063236247,4391.21,10099.99
Srijangram,Srijangram,,348,BONGAIGAON,18-319-00200,18-319,311809.8125,0.9446855901778188,15841.54,35781.369999999995
Sidli (Pt-II),Sidli (Pt-II),,85,BONGAIGAON,18-319-00201,18-319,57528.48828125,0.9452328396485221,3664.42,8287.69
Manikpur,Manikpur,,169,BONGAIGAON,18-319-00202,18-319,134437.296875,0.9458830822512597,2820.46,6347.610000000001
Kokrajhar (Pt),Kokrajhar (Pt),,13,CHIRANG,18-320-00203,18-320,10965.83984375,0.9378513228377978,476.4,1067.13
Barnagar (Pt),Barnagar (Pt),,34,CHIRANG,18-320-00204,18-320,19773.134765625,0.9496416178573539,717.6200000000001,1445.62
Bengtal,Bengtal,,716,CHIRANG,18-320-00205,18-320,116621.921875,0.9399561047512643,5796.960000000001,13036.65
Sidli (Pt),Sidli (Pt),,229,CHIRANG,18-320-00206,18-320,113721.46875,0.9460704151251704,4707.43,10680.71
Bijni (Pt),Bijni (Pt),,934,CHIRANG,18-320-00207,18-320,332450.0,0.9470218622586732,15773.64,35801.31
Rangia(Pt),"Rangia
(Pt)",,186,KAMRUP,18-321-00208,18-321,188033.9375,0.9285621372993959,5208.23,8802.2
Koya,Kayan,,54,KAMRUP,18-321-00209,18-321,53485.25,0.9285578156827,1856.69,3133.6000000000004
Kamalpur,Kamalpur,,250,KAMRUP,18-321-00210,18-321,200599.625,0.9285929342003757,6504.34,11038.259999999998
Hajo,Hajo,,413,KAMRUP,18-321-00211,18-321,71106.6171875,0.9285037669316748,2272.6800000000003,3831.1899999999996
