revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,329298.8125,0.9366398809467308,15298.939999999999,34579.81
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,56939.73828125,0.9375364402837921,1035.43,2405.81
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,200861.484375,0.9375362567704821,6369.74,14800.009999999998
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,336982.1875,0.9365990436541303,15638.09,38374.89
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,110783.6875,0.9316651830051381,2712.8900000000003,8379.83
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,47987.94921875,0.931665097063077,1903.0099999999998,5878.41
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,77570.6328125,0.9316638578155811,851.48,2630.26
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,105940.15625,0.9322727226607875,4296.51,12913.77
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,181100.796875,0.9316894875614173,4662.389999999999,14399.15
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,167959.015625,0.9331504941227609,3449.36,9279.39
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,158083.9375,0.9354854064278044,6752.3,20458.18
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,380908.4375,0.9356186690463589,11516.11,34868.21
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,300497.84375,0.9321272842407471,5773.97,17765.98
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,65011.1484375,0.9326150542856901,671.97,2037.0700000000002
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,211189.0625,0.9421866294551904,10003.42,28314.56
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,298164.6875,0.943749422404119,7091.9,20561.25
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,290872.96875,0.9420882891399087,13668.5,38053.37
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,76890.7109375,0.9427964510235698,1752.5700000000002,4937.1900000000005
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,134577.59375,0.9417426317903146,4817.62,13162.76
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,207373.4375,0.9354360720986541,7229.370000000001,17480.02
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,306443.71875,0.9335487841149215,14707.18,35791.979999999996
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,382629.5,0.9335487000336326,12848.0,31267.39
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,205526.265625,0.9335484624390461,5796.48,14106.529999999999
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,116201.890625,0.9333124501404737,4217.9,9931.41
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,23212.623046875,0.9343735472800175,736.37,1769.94
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,118055.8125,0.9456606708369665,4639.6,11686.61
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,255640.59375,0.9457581850409992,3644.6800000000003,9181.470000000001
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,231093.75,0.9457593687064543,6711.73,16908.36
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,189598.625,0.9456677665519221,6631.0,16679.85
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,278773.5625,0.9392846123190235,10817.52,24730.09
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,363305.71875,0.940012700684087,14198.850000000002,32566.64
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,275440.25,0.9396393350471907,13199.170000000002,30124.53
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,414967.78125,0.9408838381500996,12106.23,28150.14
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,440921.9375,0.9400371739356207,9231.54,21168.53
Raha,Raha,,341,NAGAON,18-305-00135,18-305,174669.203125,0.9412268781576459,5347.66,12518.31
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,259582.375,0.939581709907199,12608.420000000002,29101.339999999997
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,514707.5625,0.9324438893595437,22367.41,46660.93
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,280260.84375,0.9322580456144395,13602.91,28222.64
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,372531.0625,0.9324367148911022,8490.35,17659.800000000003
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,230015.171875,0.9322727697815704,10039.07,20832.84
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,141522.40625,0.9437331244432582,3587.33,7743.25
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,253741.421875,0.9450657629584873,12023.23,26746.58
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,158107.265625,0.9450053832299425,7642.34,16569.55
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,99991.203125,0.9447256296977321,3003.11,6519.35
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,239315.59375,0.9449863108902203,13194.97,28542.72
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,114897.6796875,0.9431233627926747,4628.75,10099.8
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,98466.6328125,0.9449749015276722,3609.4799999999996,7820.32
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,2967.440185546875,0.9299853933365795,59.019999999999996,138.12
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,7215.54638671875,0.9301176642549148,222.85999999999999,523.35
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,135387.890625,0.9306189169794798,5407.32,12610.04
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,257477.828125,0.9299711053361631,10257.85,23961.73
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,164963.484375,0.9306192017058211,5991.18,13787.14
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,99923.5390625,0.9314059504965218,4262.83,9899.939999999999
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,101409.96875,0.9289987030915365,6459.15,13845.94
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,456742.40625,0.9291874358881838,18825.25,40310.63
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,431289.5625,0.9308275493102204,23034.41,47976.659999999996
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,355326.28125,0.9278710632161634,15661.12,34076.04
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,186763.046875,0.9385770009381327,8278.1,14878.76
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,239459.953125,0.9388875512650484,11093.980000000001,20058.79
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,169880.765625,0.9380528947191961,6287.25,11549.15
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,252004.421875,0.9388493232304268,3041.02,5502.08
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,179360.25,0.9386317449602252,6387.5,11492.68
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,192287.8125,0.9387071442672575,6893.370000000001,12420.779999999999
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,241661.953125,0.9383587844159085,12580.170000000002,22517.91
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,190778.546875,0.9322372567580763,5952.19,9515.86
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,191158.4375,0.932715064115585,11509.79,18233.34
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,154670.328125,0.9318843581215474,7541.8099999999995,11940.71
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,235043.390625,0.9312763586729662,11789.439999999999,18980.93
Teok,Teok,,450,JORHAT,18-312-00169,18-312,153106.140625,0.9410496778857825,7005.51,9693.52
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,270904.34375,0.9414844039544982,9831.77,13605.48
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,155435.4375,0.9413748555430403,8431.039999999999,11609.789999999999
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,202391.9375,0.9396985245291817,9437.41,17614.54
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,110134.734375,0.9416596480273312,7127.57,12917.11
Dergaon,Dergaon,,323,GOLAGHAT,18-313-00174,18-313,152615.828125,0.9414127513668199,7005.59,12278.72
Golaghat,Golaghat,y,658,GOLAGHAT,18-313-00175,18-313,399183.0625,0.9415285935271795,20903.69,36974.85
Morangi,Morangi,,319,GOLAGHAT,18-313-00176,18-313,135910.421875,0.9397499937591047,3270.08,6157.530000000001
Sarupathar,Sarupathar,,900,GOLAGHAT,18-313-00177,18-313,256584.59375,0.9402962942094703,10413.33,18957.15
Diphu,Diphu,y,2468,KARBI ANGLONG,18-314-00178,18-314,281068.4375,0.9135696715103064,13639.09,39750.020000000004
Silonijan,Silonijan,,1566,KARBI ANGLONG,18-314-00179,18-314,100530.2578125,0.9294302436081094,3898.12,10205.009999999998
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,97765.90625,0.9096103775396269,2775.21,8093.96
Haflong,Haflong,y,1024,DIMA HASAO,18-315-00181,18-315,69427.5546875,0.9105286881561465,2298.4399999999996,6199.6900000000005
Mahur,Mahur,,568,DIMA HASAO,18-315-00182,18-315,33387.015625,0.9065473592114417,1477.6599999999999,4150.72
Maibong,Maibong,,1832,DIMA HASAO,18-315-00183,18-315,72528.5546875,0.9065657076653617,2124.26,6037.04
Katigora,Katigorah,,744,CACHAR,18-316-00184,18-316,309721.875,0.9409789304591364,12196.920000000002,25359.7
Silchar,Silchar,y,838,CACHAR,18-316-00185,18-316,709029.9375,0.9382956216925878,34864.479999999996,71607.73000000001
Udarbond,Udharbond,,447,CACHAR,18-316-00186,18-316,172119.046875,0.9383358005006915,7973.860000000001,16363.220000000001
Sonai,Sonai,,1000,CACHAR,18-316-00187,18-316,347163.65625,0.938411539249683,14520.01,29798.239999999998
Lakhipur,Lakhipur,,754,CACHAR,18-316-00188,18-316,458289.34375,0.9412037732725093,16784.5,34024.17
Karimganj,Karimganj,y,178,KARIMGANJ,18-317-00189,18-317,312758.0,0.9469034154876182,15202.94,35842.61
Badarpur,Badarpur,,134,KARIMGANJ,18-317-00190,18-317,154513.1875,0.941379958181447,7108.27,16625.31
Nilambazar,Nilambazar,,280,KARIMGANJ,18-317-00191,18-317,242205.46875,0.9412194261517077,11471.150000000001,26858.489999999998
Patharkandi,Patherkandi,,672,KARIMGANJ,18-317-00192,18-317,270804.53125,0.9411976748633172,17675.019999999997,40071.520000000004
RamkrishnaNagar,RK Nagar,,575,KARIMGANJ,18-317-00193,18-317,320129.375,0.9409633794400204,15443.189999999999,36175.83
Algapur,Algapur,,156,HAILAKANDI,18-318-00194,18-318,116266.6328125,0.9293779785724096,3019.47,7645.46
Hailakandi,Hailakandi,y,161,HAILAKANDI,18-318-00195,18-318,163865.125,0.9280004474293715,4393.4,11255.539999999999
Lala,Lala,,270,HAILAKANDI,18-318-00196,18-318,242366.296875,0.9279933088820734,7403.15,18974.57
Katlichara,Katlicherra,,742,HAILAKANDI,18-318-00197,18-318,197763.296875,0.9283278736595222,7545.18,19291.879999999997
