Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Processing Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
ASSAM CANCER CARE FOUNDATION,ACCF/OT/2025/94,2025_ACCF_43172_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,RFP,28-Feb-2025 12:00 PM,24-Mar-2025 04:00 PM,28-Feb-2025 12:00 PM,24-Mar-2025 03:00 PM,NA ,NA ,12-Mar-2025 09:00 AM,24-Mar-2025 03:00 PM,08-Apr-2025 04:00 PM,"1,50,000",No,fixed,,Nil,Nil,1.0,Corrigendum2,Date,,1.0,SBI Bank,"1,000",0.0,Nil,Nil,No,COO,ACCF HO,ACCF/OT/2025/94,"Supply, Installation, Testing and Commissioning of Operation Theatre Works at Barpeta, Silchar and Dibrugarh",Please refer Tender documents. ,NA ,,Supply/Erection/Commissioning Services,NA ,Tender,180.0,NA ,ACCF HO,781022.0,ACCF HO ,ACCF HO ,07-Mar-2025 12:00 PM ,ACCF HO,No ,No,AOC,09-Jan-2026,"INR 6,515,960",120.0,Arnabjyoti Das,09-Jan-2026 11:02 AM,AOC.pdf (105.00 KB),1.0,261303.0,PES Installations Private Limited,INR,"6,515,960",1,261429,Aright group,24-Mar-2025 12:57 PM,Rejected-Technical,Technically Not Qualified,07-Apr-2025 05:35 PM,Finance,BOQ,Megha Poddar,08-Apr-2025 08:24 PM,finance_68999.pdf,BOQ Comparative Chart,COO,Internal,ACCF,Arnabjyoti Das,21-May-2025 02:56 PM,finsummary_68999.pdf (880.25 KB),ASSAM CANCER CARE FOUNDATION,2025_ACCF_43172_1,ACCF/OT/2025/94,ACCF/OT/2025/94,Technical,BOS,Megha Poddar,24-Mar-2025 04:26 PM,technical_68999.pdf,COO,Internal,ACCF,Arnabjyoti Das,07-Apr-2025 05:35 PM,08-Apr-2025 04:00 PM,techsummary_68999.pdf (157.31 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,Drawings,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,261310,Complete Solution,24-Mar-2025 01:50 PM,Rejected-Technical,Technically Not Qualified,07-Apr-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Corrigendum1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,261303,PES Installations Private Limited,24-Mar-2025 01:10 PM,Accepted-AOC,L1,09-Jan-2026 11:02 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,262934,Vishal Surgical Equipment Co. Pvt. Ltd.,24-Mar-2025 02:15 PM,Rejected-Finance,Not L1,21-May-2025 02:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
