Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Processing Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Information - Public Relations - Printing and Stationery Department||Directorate of Printing and Stationery-Assam,E-1505143,2025_IPRPS_48825_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,21-Nov-2025 06:00 PM,28-Nov-2025 01:00 PM,21-Nov-2025 06:00 PM,28-Nov-2025 12:00 PM,NA ,NA ,21-Nov-2025 06:00 PM,28-Nov-2025 12:00 PM,29-Nov-2025 01:50 PM,"9,40,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,0.0,"1,000",Nil,Nil,No,Director Printing and Stationery,Directorate of printing and Stationery,"Printing and Supply of Greetings card, 2026","Printing and Supply of Greetings card, 2026",Please refer Tender documents. ,NA ,"4,72,00,000",Supply of Materials,NA ,Tender,180.0,7.0,Directorate of printing and Stationery,781021.0,NA ,NA ,NA ,Directorate of printing and Stationery,No ,No,AOC,12-Jan-2026,"INR 47,200,000",7.0,Sanghamitra Lamphusa,12-Jan-2026 03:56 PM,WorkOrder.pdf (325.00 KB),1.0,287329.0,AM PUBLICATION,INR,"47,200,000",1,287429,AB PRINT MEDIA,27-Nov-2025 12:23 PM,Not Admitted-Finance,Not qualified for AOC,12-Jan-2026 03:50 PM,Finance,AM Publication found to be L-1 Bidder,Sanghamitra Lamphusa,12-Jan-2026 03:50 PM,,BOQ Comparative Chart,Director,Internal,,Sanghamitra Lamphusa,12-Jan-2026 03:52 PM,finsummary_77511.pdf (470.21 KB),Information - Public Relations - Printing and Stationery Department||Directorate of Printing and Stationery-Assam,2025_IPRPS_48825_1,E-1505143,"Printing and Supply of Greetings card, 2026",Technical,Bid Opened and it is found that 3 bidders have participated,Sanghamitra Lamphusa,29-Nov-2025 01:42 PM,,Director,Internal,,Sanghamitra Lamphusa,29-Nov-2025 01:45 PM,29-Nov-2025 01:50 PM,techsummary_77511.pdf (399.49 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,287329,AM PUBLICATION,26-Nov-2025 03:44 PM,Accepted-AOC,Being the L-1 bidder,12-Jan-2026 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,287418,Genesis Printers & Publishers Pvt. Ltd.,26-Nov-2025 04:52 PM,Not Admitted-Finance,Not qualified for AOC,12-Jan-2026 03:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
