Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,568378/1306B,2025_WREAP_44887_1,Yes,Limited,Lump-sum,Services,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Quotation,20-Jun-2025 09:00 AM,04-Jul-2025 04:00 PM,20-Jun-2025 09:00 AM,04-Jul-2025 02:00 PM,20-Jun-2025 09:15 AM ,24-Jun-2025 01:00 PM ,25-Jun-2025 09:00 AM,04-Jul-2025 02:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Corrigendum-II,Date,,0.0,Nil,Nil,No,"Chief Executive Officer, FREMAA","4th Floor of Assam Water Center (AWC), Near Basistha Chariali, Guwahati-781029","Conducting River Surveys (Bathymetry, Flow, Sediment measurement) Lot 2 Morigaon and Guwahati West","Conducting River Surveys (Bathymetry, Flow, Sediment measurement) Lot 2 Morigaon and Guwahati West",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,90.0,NA ,Assam,781029.0,Conference Hall FREMAA  ,"4th Floor of Assam Water Center (AWC), Near Basistha Chariali, Guwahati-781029  ",23-Jun-2025 01:00 PM ,FREMAA,No ,No,AOC,08-Sep-2025,"INR 49,789,950",1095.0,Diganta Sarma,13-Jan-2026 12:11 PM,NCS10Lot2.pdf (1440.00 KB),Lowest quoted substantially responsive bidder exclusive of GST,1.0,270921.0,Kishur Konwar,INR,"49,789,950",1.0,271141.0,AM DATA LAB PRIVATE LIMITED,03-Jul-2025 08:18 PM,Rejected-Technical,Quoted amount is higher than lowest quoted substantially responsive bidder,06-Sep-2025 11:40 AM,Finance,Quotation Opening Summary,Diganta Sarma,22-Jul-2025 11:37 AM,finance_71237.pdf,BOQ Comparative Chart,"ACE-EAP Wing, WRD",Internal,,Diganta Sarma,06-Sep-2025 11:49 AM,finsummary_71237.pdf (2700.16 KB),Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,2025_WREAP_44887_1,568378/1306B,"Conducting River Surveys (Bathymetry, Flow, Sediment measurement) Lot 2 Morigaon and Guwahati West","ACE-EAP Wing, WRD",Internal,,Diganta Sarma,06-Sep-2025 11:40 AM,techsummary_71237.pdf (2700.16 KB),AOC
,,,,,,,,,,,,,,,,.pdf,RFQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,270961.0,ARKITECHNO Consultants (India) Pvt. Ltd.,30-Jun-2025 01:47 PM,Rejected-Technical,Quoted amount is higher than lowest quoted substantially responsive bidder,06-Sep-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3.0,270921.0,Kishur Konwar,04-Jul-2025 01:54 PM,Accepted-AOC,Lowest quoted substantially responsive bidder,13-Jan-2026 12:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Supporting document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
