Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,SEPH/GC/TB-152/Vol-35/25-26,2025_PHED_48821_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical Qualification details as per NIT document,21-Nov-2025 06:00 PM,23-Dec-2025 03:00 PM,21-Nov-2025 06:00 PM,22-Dec-2025 04:00 PM,NA ,NA ,28-Nov-2025 04:00 PM,22-Dec-2025 04:00 PM,01-Jan-2026 01:00 PM,"1,12,400",Yes,percentage,2.0%,Nil,Nil,1.0,Corrigendum 1,Date,,1.0,SBI Bank,"1,200",Nil,Nil,No,"Superintending Engineer(PHE),Ghy Circle","O/o the Superintending Engineer(PHE),Ghuwahati Circle,Bamunimaidan-21",Renovation of Pub Krishna Nagar PWSS,Renovation of Pub Krishna Nagar PWSS under Guwahati Division No. I under SOPD-G for the year 2024-25,Please refer Tender documents. ,NA ,"56,20,000",Civil Works,NA ,Tender,90.0,NA ,Japorigog,781005.0,"O/o the Superintending Engineer(PHE),Ghy Circle ","O/o the Superintending Engineer(PHE),Ghy Circle,Bamunimaidan-21 ",28-Nov-2025 02:00 PM ,"O/o the Superintending Engineer(PHE),Ghy Circle",No ,No,AOC,19-Jan-2026,"INR 5,618,954",90.0,Pori Sonowal,29-Jan-2026 04:50 PM,FO.pdf (1653.00 KB),1.0,289845.0,AVANEESH ASSOCIATES,INR,"5,618,954",1.0,289845.0,AVANEESH ASSOCIATES,19-Dec-2025 03:28 PM,Accepted-AOC,L1,29-Jan-2026 04:50 PM,Finance,Financial Bid has been opened.,Gagan Talukdar,01-Jan-2026 02:31 PM,,BOQ Comparative Chart,"Superintending Engineer(PHE),Guwahati Circle",Internal,,Pori Sonowal,06-Jan-2026 04:12 PM,finsummary_77505.pdf (722.43 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2025_PHED_48821_1,SEPH/GC/TB-152/Vol-35/25-26,Renovation of Pub Krishna Nagar PWSS,Technical,Technical bid has been opened.,Gagan Talukdar,23-Dec-2025 03:53 PM,,"Superintending Engineer(PHE),Guwahati Circle",Internal,,Pori Sonowal,30-Dec-2025 03:31 PM,01-Jan-2026 01:00 PM,techsummary_77505.pdf (516.81 KB),AOC
,,,,,,,,,,,,,,2,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
