object_id,Roads
18-311-00167,85.0
18-323-00227,0.0
18-324-00262,0.0
18-300-00102,2.0
18-307-00142,0.0
18-319-00199,2.0
18-313-00172,3.0
18-319-00198,4.0
18-310-00160,0.0
18-321-00214,17.0
18-306-00138,0.0
18-321-00212,1.0
18-325-00270,5.0
18-311-00165,52.0
18-313-00174,25.0
18-307-00146,8.0
18-306-00137,0.0
18-308-00150,40.0
18-310-00159,0.0
18-310-00158,2.0
18-757-00253,3.0
18-309-00155,0.0
18-300-00103,4.0
18-308-00153,7.0
18-756-00251,9.0
18-313-00175,21.0
18-321-00213,18.0
18-756-00250,3.0
18-326-00245,2.0
18-757-00252,0.0
18-308-00152,14.0
18-312-00277,10.0
18-312-00276,11.0
18-307-00144,0.0
18-305-00130,1.0
18-321-00210,1.0
18-305-00136,3.0
18-316-00184,3.0
18-313-00173,4.0
18-755-00248,32.0
18-325-00269,1.0
18-319-00202,10.0
18-309-00157,3.0
18-312-00171,16.0
18-310-00162,0.0
18-313-00176,0.0
18-306-00140,0.0
18-305-00134,2.0
18-310-00164,0.0
18-307-00141,2.0
18-311-00168,13.0
18-307-00145,1.0
18-321-00272,1.0
18-314-00275,8.0
18-305-00131,11.0
18-755-00278,14.0
18-313-00177,0.0
18-320-00206,0.0
18-316-00185,14.0
18-314-00179,0.0
18-308-00151,15.0
18-311-00166,103.0
18-316-00187,5.0
18-755-00279,44.0
18-319-00200,6.0
18-307-00147,6.0
18-816-00261,0.0
18-310-00161,0.0
18-312-00169,58.0
18-310-00163,1.0
18-309-00156,0.0
18-312-00170,37.0
18-326-00246,0.0
18-316-00186,1.0
