object_id,Roads
18-301-00110,2.0
18-318-00194,1.0
18-311-00167,0.0
18-317-00190,11.0
18-303-00121,38.0
18-300-00105,0.0
18-799-00124,65.0
18-302-00116,0.0
18-323-00227,1.0
18-323-00225,0.0
18-303-00122,197.0
18-320-00205,5.0
18-304-00126,0.0
18-307-00142,1.0
18-320-00207,4.0
18-301-00113,8.0
18-756-00249,0.0
18-313-00172,0.0
18-310-00160,0.0
18-321-00214,7.0
18-301-00114,1.0
18-306-00138,2.0
18-303-00266,1.0
18-325-00270,7.0
18-311-00165,1.0
18-307-00146,0.0
18-306-00137,0.0
18-308-00150,1.0
18-310-00159,1.0
18-310-00158,0.0
18-757-00253,0.0
18-309-00155,0.0
18-308-00153,1.0
18-756-00251,4.0
18-816-00259,4.0
18-318-00195,35.0
18-321-00211,64.0
18-756-00250,5.0
18-326-00245,6.0
18-757-00252,22.0
18-324-00233,0.0
18-308-00152,0.0
18-312-00276,1.0
18-307-00144,0.0
18-326-00268,4.0
18-303-00120,17.0
18-305-00130,0.0
18-305-00136,12.0
18-317-00189,25.0
18-316-00184,8.0
18-318-00197,2.0
18-313-00173,0.0
18-304-00127,0.0
18-316-00188,30.0
18-302-00115,0.0
18-757-00254,1.0
18-760-00281,1.0
18-325-00269,17.0
18-319-00202,11.0
18-309-00157,1.0
18-304-00271,4.0
18-326-00247,0.0
18-304-00129,2.0
18-310-00162,23.0
18-304-00128,7.0
18-305-00134,0.0
18-321-00215,0.0
18-310-00164,1.0
18-307-00141,7.0
18-317-00191,52.0
18-307-00145,0.0
18-323-00223,42.0
18-317-00192,1.0
18-305-00135,7.0
18-305-00132,0.0
18-309-00154,0.0
18-305-00131,0.0
18-755-00278,1.0
18-303-00123,24.0
18-799-00265,4.0
18-316-00185,81.0
18-325-00239,56.0
18-308-00151,5.0
18-311-00166,1.0
18-316-00187,3.0
18-755-00279,0.0
18-307-00147,0.0
18-816-00261,1.0
18-310-00161,0.0
18-312-00169,0.0
18-306-00139,1.0
18-310-00163,2.0
18-309-00156,0.0
18-312-00170,0.0
18-326-00246,2.0
18-316-00186,42.0
18-760-00280,1.0
