object_id,Roads
18-799-00124,3.0
18-323-00227,4.0
18-324-00262,1.0
18-320-00205,0.0
18-300-00102,0.0
18-307-00142,1.0
18-320-00207,0.0
18-319-00199,6.0
18-319-00198,7.0
18-310-00160,0.0
18-307-00146,5.0
18-308-00150,34.0
18-310-00159,0.0
18-300-00103,0.0
18-308-00153,27.0
18-756-00251,6.0
18-300-00101,1.0
18-756-00250,0.0
18-308-00152,11.0
18-755-00248,0.0
18-319-00202,13.0
18-310-00162,0.0
18-310-00164,0.0
18-307-00141,3.0
18-755-00278,1.0
18-320-00206,0.0
18-316-00185,1.0
18-308-00151,22.0
18-755-00279,1.0
18-319-00200,34.0
18-307-00147,20.0
18-323-00222,1.0
18-316-00186,2.0
