object_id,Roads
18-311-00167,0.0
18-303-00121,1.0
18-302-00116,0.0
18-323-00224,0.0
18-303-00264,0.0
18-303-00122,0.0
18-320-00205,6.0
18-300-00102,0.0
18-304-00126,6.0
18-307-00142,0.0
18-320-00207,5.0
18-756-00249,0.0
18-313-00172,12.0
18-310-00160,0.0
18-321-00214,0.0
18-306-00138,0.0
18-321-00212,0.0
18-303-00266,5.0
18-325-00270,0.0
18-311-00165,0.0
18-313-00174,5.0
18-307-00146,0.0
18-306-00137,0.0
18-308-00150,25.0
18-305-00133,0.0
18-310-00158,0.0
18-300-00103,0.0
18-308-00153,12.0
18-756-00251,0.0
18-321-00213,0.0
18-321-00211,0.0
18-756-00250,0.0
18-324-00233,0.0
18-308-00152,4.0
18-312-00277,1.0
18-312-00276,0.0
18-307-00144,0.0
18-303-00120,3.0
18-305-00130,2.0
18-316-00184,0.0
18-313-00173,0.0
18-300-00104,0.0
18-304-00127,0.0
18-302-00115,0.0
18-760-00281,8.0
18-325-00269,1.0
18-319-00202,16.0
18-309-00157,0.0
18-302-00117,0.0
18-304-00271,27.0
18-304-00128,0.0
18-306-00140,0.0
18-321-00215,0.0
18-307-00141,0.0
18-311-00168,2.0
18-307-00145,0.0
18-321-00272,0.0
18-305-00135,1.0
18-321-00208,0.0
18-302-00119,0.0
18-305-00132,0.0
18-309-00154,0.0
18-305-00131,1.0
18-320-00206,1.0
18-316-00185,0.0
18-325-00239,0.0
18-308-00151,1.0
18-311-00166,5.0
18-319-00200,20.0
18-307-00147,0.0
18-312-00169,0.0
18-306-00139,0.0
18-309-00156,0.0
18-760-00280,1.0
