object_id,Roads
18-756-00249,0.0
18-313-00172,6.0
18-319-00198,1.0
18-306-00138,3.0
18-313-00174,0.0
18-308-00150,3.0
18-314-00178,0.0
18-300-00103,0.0
18-308-00153,2.0
18-756-00251,0.0
18-313-00175,1.0
18-756-00250,0.0
18-305-00130,0.0
18-316-00184,0.0
18-313-00173,3.0
18-316-00188,0.0
18-319-00202,0.0
18-313-00176,1.0
18-306-00140,0.0
18-307-00145,0.0
18-305-00131,0.0
18-755-00278,0.0
18-313-00177,0.0
18-316-00185,0.0
18-314-00179,0.0
18-308-00151,2.0
18-311-00166,0.0
18-316-00187,1.0
18-316-00186,0.0
