object_id,Roads
18-311-00167,0.0
18-303-00121,0.0
18-303-00264,0.0
18-303-00122,2.0
18-307-00142,0.0
18-310-00160,0.0
18-306-00138,0.0
18-303-00266,0.0
18-308-00150,0.0
18-310-00158,0.0
18-308-00153,0.0
18-313-00175,0.0
18-756-00250,0.0
18-326-00245,1.0
18-308-00152,1.0
18-312-00277,0.0
18-307-00144,0.0
18-318-00197,0.0
18-760-00281,0.0
18-319-00202,7.0
18-311-00168,0.0
18-305-00135,1.0
18-308-00151,3.0
18-311-00166,0.0
18-319-00200,14.0
18-312-00169,0.0
18-309-00156,0.0
18-312-00170,0.0
18-326-00246,0.0
