object_id,Roads
18-318-00194,10.0
18-311-00167,6.0
18-302-00116,1.0
18-304-00126,0.0
18-307-00142,2.0
18-756-00249,0.0
18-319-00199,0.0
18-313-00172,9.0
18-321-00216,2.0
18-310-00160,0.0
18-321-00214,6.0
18-306-00138,0.0
18-321-00212,4.0
18-303-00266,0.0
18-325-00270,5.0
18-311-00165,0.0
18-313-00174,12.0
18-306-00137,0.0
18-308-00150,4.0
18-310-00159,0.0
18-310-00158,0.0
18-757-00253,7.0
18-309-00155,0.0
18-756-00251,0.0
18-313-00175,4.0
18-321-00213,8.0
18-318-00195,21.0
18-321-00211,0.0
18-756-00250,0.0
18-757-00252,16.0
18-312-00277,0.0
18-312-00276,0.0
18-307-00144,0.0
18-326-00268,1.0
18-305-00130,3.0
18-321-00210,1.0
18-305-00136,29.0
18-316-00184,27.0
18-318-00197,15.0
18-313-00173,0.0
18-304-00127,0.0
18-316-00188,12.0
18-302-00115,4.0
18-318-00196,10.0
18-757-00254,0.0
18-760-00281,0.0
18-325-00269,1.0
18-309-00157,1.0
18-304-00271,4.0
18-310-00162,0.0
18-304-00128,0.0
18-313-00176,1.0
18-305-00134,0.0
18-321-00215,0.0
18-310-00164,0.0
18-307-00141,1.0
18-311-00168,2.0
18-307-00145,0.0
18-321-00272,0.0
18-314-00275,17.0
18-305-00135,6.0
18-305-00132,0.0
18-309-00154,0.0
18-305-00131,0.0
18-316-00185,36.0
18-314-00179,3.0
18-325-00239,2.0
18-308-00151,2.0
18-311-00166,0.0
18-316-00187,11.0
18-319-00200,3.0
18-310-00161,0.0
18-312-00169,0.0
18-306-00139,0.0
18-310-00163,0.0
18-309-00156,0.0
18-312-00170,0.0
18-316-00186,11.0
18-760-00280,2.0
